song_id,title,artist,album,year_released,duration,tempo,loudness
8454,The Illusionist,Scar Symmetry,Nuclear Blast Showdown 2006,2006,271.54,150.09,-3.54
8460,The Jezebel Spirit,Brian Eno And David Byrne,New Romantics,1981,296.33,118.20,-8.21
8461,The Joes Mobilize,Alan Silvestri,G.I. JOE,2009,504.06,154.17,-10.59
8462,The Journey North,Michael Gettel,The Journey North,1999,338.76,94.85,-10.88
8463,The Jumping Master,Mikey Dread,World War III,1981,309.84,144.14,-7.33
8465,The Key,Melissa Auf der Maur,Out Of Our Minds,2010,232.67,121.98,-6.41
8466,The Keys,Jerry Goldsmith,L.A. Confidential,1997,110.71,130.91,-28.19
8470,The Kingdom - Titles,Danny Elfman,The Kingdom,2007,269.79,85.81,-14.11
8475,The Last Man On Earth,Schoolyard Heroes,Abominations,2007,202.00,117.58,-12.83
8476,The Last Round,Amoral,Wound Creations,2004,520.88,141.75,-5.53
8478,The Last Stand,Statues,New People Make Us Nervous,2006,127.74,182.20,-5.39
8481,The Last Word (Amended Version),Rah Digga (Featuring Outsidaz),Dirty Harriet,2000,256.81,201.80,-7.31
8483,The Legend of Yellow Boobie,Year of Desolation,Your Blood_ My Vendetta,2005,337.76,223.32,-5.62
8485,The Letter That Johnny Walker Read,Asleep At The Wheel,Kings Of The Texas Swing - Live,2002,238.21,122.17,-9.02
8486,The Letters,Rachel Portman,The Sisterhood of the Traveling Pants 2,2008,161.44,91.89,-25.75
8487,The Lie,Bad Religion,Process Of Belief,2002,138.84,140.20,-3.68
8488,The Lifestyle That Got Away,The High Strung,Ode to the Inverse of the Dude,2009,153.73,95.11,-2.68
8489,The Line,The Small Knives,Rain On Tin,2004,208.17,167.94,-5.90
8492,The Loco Motion,Little Eva,Girls of the 60's,2000,149.66,84.76,-3.38
8493,The Loco-Motion,Little Eva,The Loco-Motion,1962,145.16,129.78,-6.64
8496,The Long Goodbye,Miranda Lee Richards,The Herethereafter,2001,243.72,116.12,-8.14
8499,The Lord's Prayer,Dario Marianelli,The Soloist,2009,192.86,90.85,-17.27
8501,The Lost Name of God,Amorphis,Karelian Isthmus,1992,332.07,122.48,-7.11
8503,The Luck You Got,The High Strung,Moxie Bravo,2005,187.27,139.72,-3.77
8504,The Lull Before The Storm,Ron Goodwin,Battle Of Britain,1999,99.97,71.23,-16.33
8505,The Magic Violin,Hot Club Of Cowtown,Wishful Thinking,2009,163.11,148.08,-9.68
8507,The Majesty Of Rock,Spinal Tap,Break Like The Wind,1992,235.42,129.32,-5.49
8510,The Man with the Dogs,Dead Kennedys,Give Me Convenience or Give Me Death,1979,182.05,223.62,-4.06
8512,The Matter With You (Part I_ Ii_ Iii),Avril,Now It's Spring,2000,651.60,86.59,-10.72
8513,The Meantime,Phantom Planet,Live 2004,2004,209.34,122.49,-4.51
8514,The Melting Moon (Edit),VHS Or Beta,The Melting Moon,2004,224.21,126.81,-5.89
8515,The Michael Vick Song,Tim Wilson,The Real Twang Thang,2005,166.84,122.06,-4.97
8518,The Minuet Of The Robots,Perrey And Kingsley,The Out Sound From Way In!,1968,137.19,125.77,-11.38
8519,The Mission,Stephen Marley / Damian Marley,Mind Control,2008,273.89,115.82,-7.84
8520,The Mission,30 Seconds To Mars,30 Seconds To Mars,2002,245.03,190.10,-4.68
8521,The Mist,Kitaro,Kitaro Osaka-Jo Hall Live in 1983,1983,428.72,104.32,-20.91
8522,The Modern Rome Burning,Anti-Flag,The Bright Lights Of America,2008,299.81,178.80,-6.25
8523,The Modern World,The Jam,The Jam Story,1977,150.60,159.85,-8.81
8524,The Mojo,J.B. Lenoir,The Very Best Of,2001,176.38,99.83,-11.92
8525,The Money Will Roll Right In,Mudhoney,Live At El Sol,1991,166.32,81.42,-5.13
8526,The Monkey King,William Orbit,Strange Cargo III,1993,315.01,95.87,-34.70
8529,The More I See You,Eliane Elias,Bossa Nova Stories,2009,251.43,86.09,-12.01
8532,The Murder Prologue,Steve Vai,Sound Theories Vol. I & II,2007,69.90,169.65,-7.95
8533,The Mystery Epoch,Loop Guru,Loopus Interruptus (Forgotten Treasures & Lost Artifacts),2001,70.27,109.32,-13.80
8534,The Name Is...,Fuel,Monuments To Excess,1995,159.42,190.63,-7.13
8535,The Never-Ending Why,Placebo,Bright Lights,2009,221.62,118.96,-5.18
8537,The Nightmare Begins,ZombieSuckers,Tales From The Undead,2010,62.95,42.58,-22.90
8539,The Obsession,The James Taylor Quartet,The Oscillator,2003,283.38,204.79,-5.42
8540,The Ocean (Live Version),Zebra,Zebra Live,1990,299.94,120.60,-9.56
8542,The One,Miguel Migs,Colorful You,2002,284.60,104.99,-6.31
8543,The One I Got,Jonny Lang,Long Time Coming,2003,208.33,136.93,-6.07
8545,The One Piece Puzzle,SKYCLAD,Another Fine Mess,1994,361.25,167.50,-8.29
8547,The Only One I Trust,City High,City High,2001,256.34,92.92,-10.43
8549,The Order Of Death,Public Image Ltd,This Is What You Want . . . This Is What You Get,1984,288.81,102.98,-12.53
8551,The Other Boleyn Girl - Opening Titles,Paul Cantelon,The Other Boleyn Girl,2008,146.44,130.18,-20.18
8552,The Other Side,Super700,Lovebites,2009,47.28,64.10,-8.88
8555,The Painter,Rance Allen Group,Stax Profiles - Rance Allen,2006,201.27,100.33,-11.20
8556,The Painter,Rance Allen Group,A Soulful Experience,2006,199.13,100.29,-13.32
8560,The People You Care For,John Ottman,Superman Returns Music From The Motion Picture [Digital Version],2006,205.92,61.59,-13.52
8561,The Phantom Of The Opera/Wishing You Were Somehow Here Again,Montserrat CaballA(c),Hijo De La Luna,1994,198.14,71.29,-15.59
8562,The Pig,Showbread,Nervosa,2008,197.80,110.24,-5.59
8564,The Planet (Explicit),Gang Starr,Hard To Earn,1994,316.03,209.40,-10.52
8566,The Poet And The Pendulum,Nightwish,Dark Passion Play,2007,834.66,96.71,-6.00
8568,The Possibilities of Loving You,Francis Dunnery,Welcome To The Wild Country,1991,216.37,101.53,-8.02
8573,The President's Speech,James Horner,Deep Impact - Music from the Motion Picture,1998,269.79,76.50,-36.84
8579,The Race,Bikini Machine,The Full Album,2009,280.76,109.40,-5.07
8580,The Radio Saved My Life Tonight,Bon Jovi,Have A Nice Day,2004,314.20,142.14,-5.57
8581,The Raggle Taggle Gypsy,The Chieftains,Further Down The Old Plank Road,2003,187.92,210.96,-6.98
8583,The Ram And The Scorpio,Alphonse Mouzon,In Search Of A Dream,1977,355.21,96.93,-8.13
8584,The Reach,White Willow,Sacrament,2000,659.46,101.34,-12.52
8586,The Real Trick,Slackbaba,Perverting Mankind,2010,330.40,120.02,-6.73
8587,The Reason I Go On,CA(c)line Dion,Taking Chances,2007,224.21,77.98,-9.53
8588,The Remembrance Ballad (Album Version),Atreyu,The Curse,2004,267.18,151.64,-4.60
8589,The Ride (Album),Cinder,House Full Of No Trust,2006,218.62,157.91,-5.03
8591,The Road Goes On Forever,The Highwaymen,The Road Goes On Forever (10th Anniversary Edition),1995,282.33,111.53,-9.85
8592,The Rock,Abijah,Abijah,2003,283.69,119.03,-9.79
8593,The Rock,Atomic Rooster,Heavy Soul,1971,269.71,143.14,-12.54
8597,The Saga Of Rita Joe,Danilo Perez / Claus Ogerman,Across The Crystal Sea,2008,459.31,100.39,-14.12
8601,The Same Old Innocence,Architecture In Helsinki,Places Like This,2007,210.49,126.29,-5.51
8602,The Scarifice Ceremony,Max Steiner,King Kong,1993,145.84,202.50,-14.53
8604,The Second One,Remy Shand,The Way I Feel,2002,250.78,177.96,-6.19
8605,The Second Summer Of Love,Danny Wilson,Bebop Moptop,1989,167.21,196.03,-7.93
8607,The Shaskeen / Gan Ainm,Cherish The Ladies,Cherish The Ladies: Irish Women Musicians in America,1999,134.82,118.18,-16.83
8608,The Silver Gate,Dark Fortress,Eidolon,2008,409.97,116.49,-2.93
8612,The Son Of Hickory Holler's Tramp,Kenny Rogers,The Best Of Kenny Rogers,1977,188.97,174.79,-12.19
8615,The Song From Moulin Rouge,Percy Faith And His Orchestra,The Fabulous Fifties Vol 6,1953,220.16,55.23,-14.84
8618,The Song Remains The Same (2007 Remastered Album Version),Led Zeppelin,Mothership,2007,330.79,143.24,-8.85
8622,The Southern Soldier Boy,Kathy Mattea,Songs Of The Civil War,1991,156.63,96.70,-13.06
8623,The Space Between,DAVE MATTHEWS BAND,The Gorge,2001,293.67,85.14,-5.21
8625,The Spinward Marches,The Lord Weird Slough Feg,Traveller,2003,82.52,125.42,-4.74
8630,The Story Of An Artist,Daniel Johnston,The Late Great Daniel Johnston: Discovered Covered,1982,296.54,106.93,-12.16
8632,The Stranger,James Horner,The Missing,2003,231.58,186.14,-30.39
8633,The Strongest Wind That Blows,Shriekback,Cormorant,2005,286.07,84.98,-12.52
8634,The Suit,Public Image Ltd,Metal Box,1979,209.40,124.49,-23.95
8635,The Sukkubus Lustrate,Belphegor,Bondage Goat Zombie,2008,178.15,120.03,-1.49
8637,The Sun Shine Down My Way,Doug MacLeod,DUBB,2004,337.42,85.56,-10.52
8638,The Sun Shines From You,Teenage Fanclub,Howdy!,2000,204.77,127.81,-5.01
8640,The Sweetest Curse,Baroness,Blue Record,2009,270.52,176.07,-7.80
8644,The Tarnished Angels (remastered),Fehlfarben,Die Platte Des Himmlischen Friedens,1991,330.66,91.10,-8.35
8647,The Things That I Used To Do,Guitar Slim,And... R&B was born,1953,183.07,96.73,-13.16
8649,The Think Drink Theme,The Harvey Averne Dozen,Viva Soul,1967,166.82,92.08,-15.49
8651,The Three-Dimensional Shadow,Scar Symmetry,Holographic Universe,2008,237.84,110.11,-3.49
8652,The Thrill Is Gone,Jude Taylor & His Burning Flames,Best of Zydeco,1994,260.47,102.73,-11.94
8655,The Traffic Jam,Stephen Marley / Damian Marley,Mind Control,2006,247.17,165.89,-8.48
8660,The True Beast,All Shall Persih,The Price Of Existence,2006,215.61,99.96,-2.69
8663,The Tube,Spectra Soul,Shogun Assassins EP Vol. 3,2008,303.52,85.01,-7.75
8665,The Unidentified Flying Object,Perrey And Kingsley,The Out Sound From Way In!,1988,119.64,140.64,-12.12
8673,The Vitalized Shell,Enthroned,Pentagrammaton,2010,240.74,135.54,-4.88
8674,The Waiting,Zombina & The Skeletones,Death Valley High,2006,145.40,94.75,-6.26
8675,The Way,Saigon Kick,Live Around The World 1991 - 1996,1993,368.12,58.39,-12.16
8676,The Way I Am,Eminem,The Marshall Mathers LP,2000,289.31,174.69,-2.97
8677,The Way I Am,Eminem,Curtain Call,2000,291.11,174.73,-3.35
8678,The Way I Am,Eminem,Without Me,2000,292.26,174.65,-2.27
8679,The Way I Loved You,Taylor Swift,Fearless,2008,245.37,160.79,-4.54
8680,The Way It Is,Tesla,Five Man Acoustical Jam,1989,390.66,161.47,-10.48
8681,The Way Love Is,Captain Hollywood Project,Animals or Human,1995,338.36,150.01,-8.67
8691,The White's Bedroom - Fire Escape,The Plasmatics,Maggots: The Record,2000,121.73,121.47,-13.40
8695,The Wind (Tears For You),Cece Winans,Everlasting Love,1998,288.91,124.77,-9.00
8698,The Witching Hour,John Mayall,STORIES,2002,262.79,172.91,-5.55
8699,The Woman I Need (Honky Tonk Mind),Johnny Horton,Honky Tonk Man:  The Essential Johnny Horton 1956-1960,2000,132.23,179.49,-11.81
8700,The Wonderful World Of The Young,Danny Williams,Collection,1998,168.02,77.07,-14.52
8702,The World In My Hands (We Are One),SNAP!,Welcome To Tomorrow,1994,315.04,118.18,-10.10
8704,The World Turned Upside Down,Coldplay,Fix You,2005,269.35,136.82,-6.29
8705,The World'll Be OK,Teenage Fanclub,Four Thousand_ Seven Hundred and Seventy seconds; A Shortcut to Teenage Fanclub,2003,266.89,120.27,-8.20
8707,The Wreckage Intro (Album Version),Throw The Fight,In Pursuit of Tomorrow,2008,23.88,98.39,-16.85
8711,Them No Care,Super Cat,Don Dada,1992,215.67,157.50,-7.62
8712,"Theme From ""Come September"" (LP Version)",Bobby Darin,Things & Other Things,2003,155.64,108.46,-15.44
8714,Theme III,Silent Stream Of Godless Elegy,Themes,2000,50.10,162.68,-16.47
8715,Then Came You,Boogie Pimps,Then Came You,2007,333.90,85.33,-7.27
8719,There Are More Questions Than Answers,Johnny Nash,I Can See Clearly Now,1972,167.26,163.26,-12.43
8723,There It Go (The Whistle Song),Juelz Santana,What The Game's Been Missing!,2005,180.56,100.05,-7.47
8724,There She Goes Again,R.E.M.,Murmur - Deluxe Edition,1983,163.81,138.70,-5.78
8725,There Will Be Blood Tonight,Lizzy Borden,Deal With The Devil,2000,235.65,115.42,-3.05
8726,There Will Come A Day (Album Version),Faith Hill,There You'll Be,2001,253.15,154.43,-9.03
8727,Theresa,Portable,Distance,2003,362.61,116.01,-18.15
8728,These Days,Take It Back!,Can't Fight Robots,2008,204.90,135.26,-4.70
8729,These Days,Ayo,Joyful,2006,288.31,82.72,-18.33
8732,These Four Walls,Shawn Colvin,These Four Walls,2006,177.19,165.60,-8.45
8735,These Words,Natasha Bedingfield,These Words (I Love You_ I Love You),2004,377.26,97.33,-7.33
8736,They Came To Boston,Mighty Mighty Bosstones,More Noise And Other Disturbances,1992,211.33,205.56,-9.94
8737,They Have a Name,The Chap,Mega Breakfast,2008,145.50,149.98,-12.92
8740,They Reminisce Over You (Single Version),Pete Rock & C.L. Smooth,Mecca And The Soul Brother,1992,286.69,101.78,-10.24
8742,They Say (Album),Jupiter Rising,Electropop,2007,193.46,119.98,-5.91
8745,Things I Don't Understand,Coldplay,Speed Of Sound,2005,295.68,137.01,-6.47
8747,Things You Do To Me,Martin Sexton,Live Wide Open,2000,256.63,137.77,-9.07
8748,Think,The Rolling Stones,Aftermath (UK Version),1966,189.67,132.90,-12.67
8749,Think About Me,Sister Hazel,...Somewhere More Familiar,1997,188.63,138.58,-5.15
8750,Think Back,Galactic,From the Corner To the Block,2007,238.97,104.20,-5.18
8753,This Ain't A Love Song,Bon Jovi,These Days- Special Edition,1995,432.98,91.78,-7.98
8754,This Ain't Pleasure,L7,Bricks Are Heavy,1992,163.13,85.82,-9.43
8756,This Guitar Says Sorry,Billy Bragg,Billy Bragg Vol.1,1984,153.89,176.45,-9.34
8758,This House Is Haunted,Alice Cooper,THE EYES OF,2003,210.55,130.33,-12.26
8759,This Is A Gang,CMW - Compton's Most Wanted,Music To Driveby,1992,217.63,93.95,-11.36
8761,This Is For My Bitches,Jim Jones featuring Oshy,Pray IV Reign,2009,224.31,121.98,-4.62
8765,This Is My Country,The Impressions,This Is My Country,1968,168.02,103.09,-11.80
8766,This is My Father's World/For the Beauty of the Earth,Glad,Acapella Hymns,1993,234.76,115.49,-13.00
8767,This Is My Life,Phil Vassar,Prayer Of A Common Man,2008,217.29,94.01,-4.35
8768,This Is My Life,Rita Chiarelli,Road Rockets,1992,252.68,89.92,-11.48
8770,This Is NOT a Crass Song,Anti-Flag,A New Kind of Army,1999,359.63,141.33,-10.61
8771,This Is Not A Love Song,Public Image Ltd,Valse Avec Bachir,1983,251.51,127.37,-10.35
8773,This Is Where It Ends (Album Version),Barenaked Ladies,Born On A Pirate Ship,1996,173.19,120.97,-11.84
8777,This Love,Maroon 5,Call And Response: The Remix Album,2002,177.53,115.00,-6.04
8778,This Lullaby,Queens Of The Stone Age,Lullabies To Paralyze,2005,82.86,159.21,-19.37
8780,This One's For You,Barry Manilow,This One's For You,1976,209.14,123.44,-8.85
8781,This Side Of Paradise,Nestor Torres,The Very Best of Nestor Torres,2001,280.27,196.00,-8.03
8789,This Very Moment,Set Your Goals,Mutiny: Deluxe Edition,2006,153.23,131.64,-6.75
8793,This Year (ReMastered),Curtis Mayfield,Future Shock,2006,225.67,94.67,-15.31
8794,Thorns of Charon (Pt. 2) - Emerge from Hades,Astarte,Doomed Dark Years,1998,419.97,156.15,-4.01
8795,Those Less Fortunate Than I,Darryl Worley,Have You Forgotten?,2000,239.57,79.53,-7.32
8797,Threadbare Gypsy Soul,Pat Green,Three Days,2001,295.76,97.68,-7.87
8799,Three Hearts In A Tangle,Roy Drusky,Second Hand Rose,1961,167.71,92.85,-23.61
8801,Three Little Birds,Bob Marley & The Wailers,Legend,2007,320.16,148.68,-8.96
8807,Three Wheel Cadillac,Foghat,Zig Zag Walk,1983,235.75,187.31,-6.96
8808,Thresh Hold,Uphill Battle,Wreck of Nerves,2004,166.37,108.25,-1.55
8809,Thrill Me,Simply Red,Stars [Expanded],1991,303.96,93.98,-6.29
8811,Thrill Pistol,Tigertailz,Thrill Pistol / Wazbones,2007,309.18,134.06,-6.33
8812,Thriller,Fall Out Boy,The Take Over_ The Break's Over,2007,203.55,178.52,-1.22
8815,Through Bucky's Eyes,Michael Gettel,Places In Time,1992,232.78,103.30,-22.42
8817,Through the Looking Glass (jazz),Chris Standring,Soul Express,2006,261.07,110.00,-9.44
8818,Through The Wire,Kanye West,Through The Wire,2003,271.26,166.04,-5.23
8819,Through With You,Maroon 5,Songs About Jane,2002,181.52,146.00,-5.62
8825,Ti Monde (LP Version),BeauSoleil,Cajun Conja,1991,268.30,119.66,-13.76
8829,Tic,Helmet,Betty,1994,220.32,144.45,-10.29
8830,Tides Of Time,Donna The Buffalo,Live From The American Ballroom,1999,281.94,151.49,-6.20
8831,Tiempos Dificiles,Juan Carlos Baglietto,Actuar Para Vivir,1982,232.62,97.34,-14.51
8832,Tien An Man Dream Again,fIREHOSE,Flyin' The Flannel,1991,78.05,177.09,-10.99
8834,Tigers Fucking (Spoken Word) (Album Version),Joe Rogan,I'm Gonna Be Dead Someday,2000,356.36,83.99,-11.93
8837,Till The End Of The Day (Alternate Mix),Big Star,Keep An Eye On The Sky,2009,133.46,144.72,-6.10
8838,Till There Was You (John Creamer & Stephane K Remix),Rachael Starr,Till There Was You,2005,608.23,128.00,-10.29
8839,Till We Ain't Strangers Anymore,Bon Jovi,Lost Highway,2008,318.09,141.22,-6.18
8840,Time / Confusion,Arthur Brown,The Crazy World Of Arthur Brown,1968,297.04,71.08,-11.55
8842,Time Flies,Jeckyll & Hyde,The Album,2007,220.55,140.03,-5.52
8843,Time Is On My Side,The Rolling Stones,12 x 5,1964,172.72,107.46,-7.34
8847,Time Travel,Klaus Badelt,The Time Machine,2002,275.20,121.67,-16.68
8849,Time Will Tell,MxPx,The Renaissance,2001,88.74,134.49,-4.40
8851,Time You'll Never Get Back,Williamson,A Few Things To Hear Before We All Blow Up,2003,354.06,105.98,-11.96
8858,Tin Pan Alley (aka Roughest Place In Town),Stevie Ray Vaughan And Double Trouble,The Essential Stevie Ray Vaughan And Double Trouble,2005,551.91,113.45,-17.29
8859,Tirador (Carlos Jean Remix),Hevia,Tierra De Hevia,2005,258.90,125.00,-5.81
8860,Tired,Moonspell,The Butterfly Effect,1999,323.79,122.00,-6.99
8865,TLFM (Toutes Les Femmes En Moi),Lara Fabian,Toutes Les Femmes En Moi,2009,246.20,104.99,-6.95
8868,To Bob Ross With Love (Album Version),Gym Class Heroes,The Papercut Chronicles,2005,158.64,93.41,-7.47
8870,To Go Home,Daniel Johnston,The What Of Whom,1982,270.78,131.01,-12.66
8877,To Sir With Love,Lady Saw,Lover Girl,1994,180.82,164.07,-13.61
8878,To the Lions,Converge,No Heroes,2006,220.50,110.63,-3.88
8880,To Your Arms of Love,Jah Cure,The Ultimate Reggae Dancehall X-Perience 2008,2007,210.86,168.98,-3.36
8882,Tobacco Spit,Bare Jr.,Boo-Tay,1998,230.06,91.97,-7.84
8883,Toby,The Chi Lites,Nothing Lasts For Ever,1974,170.71,149.39,-9.96
8885,Tocame,Gisselle,Atada,2008,243.62,136.70,-3.63
8891,Todo A PulmA3n,Alejandro Lerner,20 AA+-os,1998,267.31,128.48,-11.95
8892,Todo Lo Que Soy,Carlos Ponce,La Historia,1999,223.61,98.50,-6.80
8898,Tokyo Freeze,iTAL tEK,Blood Line,2007,293.09,102.35,-9.30
8901,Tomara (I Wish),Flora Purim,Encounter,1994,242.83,75.30,-19.17
8903,Tomorrow,Jay & The Americans,Come A Little Bit Closer,1990,173.58,86.44,-16.69
8904,Tomorrow Gone,Stew,Something Deeper Than These Changes,2003,179.96,100.62,-10.97
8906,Tomorrows Girls (Live),UK Subs,Countdown,1999,122.41,199.38,-2.95
8907,Tongue,Butthole Surfers,Independent Worm Saloon,1993,126.64,122.47,-9.42
8908,Tonight,Swami,53431,2009,259.92,91.99,-6.07
8910,Tonight Will Be Alright,Lionel Richie,Dancing On The Ceiling,1986,307.38,125.20,-8.35
8911,Tonight Will Last Forever (Album Version),Mest,Photographs,2005,255.50,176.16,-8.25
8913,Tony Yayo Explosion,G Unit feat. 50 Cent,Tha Gangsta Mix,2002,101.43,75.00,-14.16
8915,Too Big,Suzi Quatro,The Very Best Of,1974,200.20,114.64,-8.28
8916,Too Cool for Love,Webb Wilder,More Like Me,2009,277.11,116.99,-7.08
8919,Too Late (Orange Factory Extended Mix),Tina Ann,Situations,2003,395.62,135.04,-3.14
8921,Too Much Fun,Commander Cody And His Lost Planet Airmen,Live From Deep In The Heart Of Texas,1974,205.71,106.93,-12.48
8922,Too much informa,Sizzla,Bien Sobre Mal Vol. 3: Black Rain Riddim,2005,203.96,190.01,-6.83
8923,Too Much Saturn,Francis Dunnery,Hometown 2001,1995,300.80,124.18,-13.33
8924,Too Much Stuff,Dave Brockie Experience,Diarrhea Of A Madman,2001,100.10,187.23,-3.93
8925,Too Shy To Scream,AFI,Crash Love,2009,176.61,94.94,-4.61
8928,Tootie Blues,Paul Geremia,Screamin' and Hollerin' The Blues,2004,204.56,116.32,-14.55
8935,Touch My Body,Mariah Carey,Bye Bye,2008,273.53,129.99,-5.56
8937,Touch The Sky,Kanye West / Lupe Fiasco,Touch The Sky,2010,236.72,106.83,-5.26
8938,Touch You,Sandy Posey,Born A Woman,1966,165.20,149.25,-15.15
8940,Tough Guy,Open Hand,You And Me,2004,187.77,144.00,-6.09
8942,Tous Les GarASSons Et Les Filles,Eurythmics,Be Yourself Tonight,1985,207.07,84.16,-6.63
8945,Towards Eternity,Old Man's Child,Ill-natured Spiritual Invasion,1998,317.13,95.14,-6.75
8946,Towin' The Line,fIREHOSE,Flyin' The Flannel,1991,167.39,90.65,-10.96
